lep1_pt,lep2_pt,lep3_pt,lep1_charge,lep2_charge,lep3_charge,lep1_d0,lep2_d0,lep3_d0,lep1_d0sig,lep2_d0sig,lep3_d0sig,lep1_e,lep2_e,lep3_e,lep1_eta,lep2_eta,lep3_eta,lep1_phi,lep2_phi,lep3_phi,lep1_ptvarcone30,lep2_ptvarcone30,lep3_ptvarcone30,lep1_topoetcone20,lep2_topoetcone20,lep3_topoetcone20,lep1_z0,lep2_z0,lep3_z0,jet_n,met,met_phi
24.272926,7.42602,201.07188,-1,-1,-1,0.07608608,0.19107652,0.006084081,2.7949576,7.297384,0.51736814,27.810223,8.477397,202.29706,-0.5335204,-0.52604175,-0.11033495,-1.3748991,-1.3509873,0.3990007,26.559317,20.08428,0.0,33.767685,58.42141,0.13726135,0.046682358,-0.26957512,-0.07064247,4,44.095024,-1.8542427
28.745743,12.778246,12.610774,-1,1,-1,0.029927809,-1.1431689,-0.0155947255,1.0036954,-9.911232,-0.24840496,48.116093,13.047488,31.155785,-1.1039826,0.20492327,-1.5538634,-0.34173694,1.167106,-2.6943176,0.0,0.0,0.0,0.10783038,8.603213,-1.1396756,-0.15636444,-41.19872,0.17333221,2,63.255882,2.6267493
63.095905,18.620243,20.970688,-1,1,1,0.0094850445,0.062542886,-0.017953834,0.5277786,1.3854449,-1.258055,97.37897,28.990051,28.353695,-1.0002278,-1.0116783,-0.8162609,-1.7315502,-1.7262374,0.5545719,17.339882,82.27594,1.3140106,116.413864,143.65784,-0.8293969,-0.082761765,0.53182983,0.11215401,3,305.92407,1.4114082
13.50016,7.487809,32.255867,-1,1,-1,0.036411524,-0.051082775,0.00017504682,1.2140973,-1.3876568,0.013216086,15.187219,8.422783,40.328472,-0.4948666,-0.494673,0.69349855,-0.98653644,-0.9816123,1.4343151,4.3532453,9.776229,0.0,8.748669,10.48691,-0.9558834,0.042487144,0.03480625,0.14266491,2,41.468292,-0.20805074
15.125829,14.22986,31.49102,1,-1,1,0.005079759,-0.022070251,-0.010335963,0.20317294,-0.7561247,-0.7557469,21.250912,20.10831,75.6957,0.87204045,0.88026583,1.5237833,2.0530713,2.1068149,-2.1422184,38.05293,19.188509,0.0,26.266102,15.415609,-0.057409912,0.11074066,0.15018463,0.11579895,1,151.96547,-0.9492565
24.40646,22.097322,31.861248,1,-1,1,0.022820069,-0.0050627557,-0.018390512,0.82039464,-0.27048647,-1.3293244,34.575623,31.255499,42.74227,0.8838145,0.8816073,0.8045713,-0.15213832,-0.063609235,-2.2671375,7.9017153,4.6270328,0.0,18.504097,26.567427,0.6485172,-0.06720185,0.0661695,-0.040153265,1,50.69241,2.2034152
16.59803,15.64054,14.287743,1,-1,1,0.0041795895,-0.021251617,0.013723791,0.22620228,-1.1514162,0.748028,35.213005,33.962772,30.974928,1.3844349,1.410731,1.4088961,1.5888755,1.5832043,0.17822278,5.594007,2.4188166,0.0,12.86533,20.634493,-0.9318201,-0.006877899,-0.004289627,0.01578331,3,79.34644,-0.7946898
10.907223,7.755639,33.934196,-1,-1,1,-0.013984524,-0.106415756,0.016894052,-0.47947642,-1.92436,1.1780235,25.529745,18.13782,71.66537,-1.4944496,-1.4935204,-1.3792745,0.03109326,0.04968577,-2.2779698,17.264435,23.18877,1.7298933,10.326781,13.851672,0.26893377,-0.13793945,-0.10229492,0.028148651,1,16.3472,-2.8271306
61.080826,14.155997,296.8245,-1,-1,-1,-0.04091551,-0.024287188,-0.0017218862,-2.2021954,-0.7926146,-0.14817879,265.1822,59.2778,777.23663,-2.1478307,-2.1106715,-1.6171166,2.3431647,2.355316,-0.6118126,16.442312,113.428024,0.0,119.10471,137.2565,1.965733,0.18290138,-0.07271767,-0.02750206,2,139.07132,2.286729
93.23066,11.969487,12.004538,1,-1,1,-0.0047569727,-0.031295232,-0.022172963,-0.24608575,-1.4046061,-0.82201445,336.78833,27.211111,27.101984,-1.9577923,-1.4620965,-1.4543595,1.3363527,-2.0883749,-2.081041,0.0,44.92722,45.98845,-0.45776567,12.059491,15.340345,0.05857086,0.037750244,0.18589783,0,38.926174,0.35856345
51.979317,38.00156,7.127075,1,-1,-1,0.051448233,-0.028647942,0.042244025,3.0182524,-1.2237381,0.42450377,153.45732,56.63149,9.428964,1.7457215,0.95364356,-0.7835178,2.0337656,-2.0491204,0.70995057,0.0,1.3795508,0.0,0.32273668,25.604462,0.3242466,-0.02618599,-0.0211277,-0.08633804,1,73.45375,0.11646612
26.45217,11.669817,243.16936,1,1,-1,0.051315907,-0.0093296,0.0010775757,3.1403892,-0.2494093,0.08983523,26.453192,11.669817,492.90842,0.008789966,-9.076199e-05,-1.3324175,1.2505202,1.3391923,-0.22435567,9.949027,77.67797,0.0,78.472404,78.67446,0.15642944,-0.22135925,-0.009460449,0.008804321,3,79.87852,-0.5480658
379.81796,256.47385,24.174526,-1,-1,1,-0.009643929,-0.016062133,0.040913805,-0.64827055,-1.212509,0.4730877,1047.7039,491.45837,66.92165,-1.6732066,1.2671723,-1.6770244,0.21136935,3.0408444,0.19568416,0.0,0.0,158.55424,202.24178,-0.6437981,364.08063,-0.077674866,0.09848404,-0.043628693,3,37.669785,0.16065198
27.104507,10.456538,7.9597826,-1,1,-1,0.21169996,-0.005416419,0.20067805,0.9006852,-0.18029357,1.2013472,100.64895,39.75114,44.549797,1.9864416,2.0107925,2.407275,0.092979625,0.07075479,1.13755,83.802536,83.802536,0.0,126.59674,130.94347,2.6789167,0.37874413,0.34013176,-0.3901863,1,48.195812,-1.9910696
349.26007,24.82858,10.883402,1,1,-1,-0.005026942,-0.01772343,-0.010302983,-0.35217825,-1.229632,-0.46566495,519.9804,24.92999,43.986122,-0.9523432,0.090350956,2.0741105,1.0300999,-2.0067596,0.63972217,0.0,67.24121,0.0,1.1831473,56.302708,1.8518974,-0.017398834,-0.051677704,0.067790985,3,98.89195,1.996756
