lep1_pt,lep2_pt,lep3_pt,lep1_charge,lep2_charge,lep3_charge,lep1_d0,lep2_d0,lep3_d0,lep1_d0sig,lep2_d0sig,lep3_d0sig,lep1_e,lep2_e,lep3_e,lep1_eta,lep2_eta,lep3_eta,lep1_phi,lep2_phi,lep3_phi,lep1_ptvarcone30,lep2_ptvarcone30,lep3_ptvarcone30,lep1_topoetcone20,lep2_topoetcone20,lep3_topoetcone20,lep1_z0,lep2_z0,lep3_z0,jet_n,met,met_phi
7.5165515,58.43209,63.024086,1,1,-1,-0.0020362127,-0.0043820287,0.0043728417,-0.09443269,-0.3622398,0.3532013,7.6025515,75.7134,97.25954,-0.15112697,-0.7512948,-1.0001111,-2.6857507,2.652268,1.1300575,13.537804,1.5463771,0.0,12.084116,-0.45555726,-0.0040129395,-0.031190872,-0.03183937,0.08815956,2,68.70657,-1.4341006
41.315872,7.422695,25.318254,-1,-1,1,0.73255116,-0.031434055,0.014437102,27.493416,-0.31618798,0.81389904,41.552982,16.565023,77.46396,0.107084095,-1.441435,-1.7835892,-1.0528026,0.8769264,-1.1367673,7.4051137,0.0,0.0,17.488089,0.9227255,-0.30497384,-0.012509346,-16.950863,0.094112396,4,116.12026,1.3627567
58.119186,47.912914,8.885375,1,-1,1,0.005569024,-0.0454444,0.018198716,0.38427964,-1.7125471,0.7247124,75.64158,82.466034,8.885643,0.75822484,-1.1384819,0.0077624666,2.3284352,-0.66578096,-0.5253178,1.1853089,0.0,0.0,4.834032,-0.108030215,0.6480283,0.04806614,0.045986176,0.043299675,3,89.8509,1.8824989
15.285053,13.638829,76.390274,-1,-1,1,-0.01616735,0.018030453,0.0009314714,-0.42727676,0.6990249,0.07336082,22.20405,20.192934,79.56574,-0.91882366,-0.9448177,-0.28734392,-2.5781078,-2.5433383,-0.8638928,31.729557,7.9722853,0.0,13.19898,11.691525,1.7248006,-0.07379818,-0.0018763542,-0.03128147,3,54.485424,-1.2205771
10.358405,18.062666,16.90061,-1,-1,1,0.03096876,-0.018764125,-0.033690337,1.1404482,-1.3249999,-2.1291363,13.660406,18.575367,20.348595,0.77864736,0.23763339,-0.628359,2.0133972,2.7148623,-3.0548048,5.519726,2.5428884,0.0,1.8944392,-0.47278464,-0.29381564,-0.060077667,-0.029270172,-0.0016975403,1,75.24601,-0.46302179
24.862808,9.221864,89.747086,1,-1,-1,-0.007194185,0.06463583,0.013163077,-0.35670236,2.35218,1.0582669,35.557354,15.309785,106.11396,-0.8971262,-1.0937186,-0.5951099,-1.5419185,0.46627495,-0.4544719,1.802018,45.397224,0.0,0.14195752,46.015633,-1.59054,0.013706207,0.014293671,0.0146045685,3,167.00095,1.2771688
48.373013,23.379173,12.741666,-1,1,-1,0.0009259489,-0.011604883,-0.020728445,0.06621176,-0.8057851,-1.2350718,59.00707,26.044151,45.120644,-0.6514925,-0.4730482,-1.9370465,0.35616404,-1.0981809,-2.9840696,0.0,0.0,0.0,0.13559555,0.09919727,1.0497127,-0.0072288513,-0.14513016,-0.13994217,1,129.58131,3.0315537
206.86722,22.765675,11.644061,1,-1,1,-0.01687781,0.01505763,0.018665314,-1.456783,1.0282884,0.856103,215.91516,31.609268,43.02709,0.29469532,-0.85513,1.9813442,0.67974526,-3.0575705,-1.0303686,0.0,0.0,1.1356134,-0.78519875,-0.5549399,3.3949544,0.03213787,-0.020529747,-0.13857651,2,53.430073,-1.2425469
34.111137,8.330806,8.837179,1,1,-1,-0.0101687005,0.029527986,0.19918437,-0.19311537,0.83627534,1.338327,143.28079,8.405504,9.296846,2.113849,0.13381442,-0.32115555,1.7329835,0.8206884,-0.8541864,2.121234,149.15643,0.0,0.6591796,145.34363,1.3141326,0.07434988,0.2064848,0.11249542,5,168.32082,-2.4354622
8.042645,59.96164,121.769554,1,1,-1,0.06733041,-0.00033035662,5.59598e-05,2.3411827,-0.026000073,0.004533489,33.851307,154.85596,194.12132,-2.1159463,-1.6021522,-1.0422857,0.19906169,0.65818095,-2.7173402,28.7446,0.0,0.0,44.87245,1.0936899,0.4162126,-0.46500397,-0.047677994,-0.1463604,2,37.03271,3.0497684
