lep1_pt,lep2_pt,lep3_pt,lep1_charge,lep2_charge,lep3_charge,lep1_d0,lep2_d0,lep3_d0,lep1_d0sig,lep2_d0sig,lep3_d0sig,lep1_e,lep2_e,lep3_e,lep1_eta,lep2_eta,lep3_eta,lep1_phi,lep2_phi,lep3_phi,lep1_ptvarcone30,lep2_ptvarcone30,lep3_ptvarcone30,lep1_topoetcone20,lep2_topoetcone20,lep3_topoetcone20,lep1_z0,lep2_z0,lep3_z0,jet_n,met,met_phi
48.029346,42.090324,273.49963,1,-1,1,0.004534863,-0.01092065,-0.015783848,0.37137303,-0.9040496,-1.3374429,53.549965,46.806583,709.73486,0.4749813,0.46907565,1.6073573,-0.7773016,2.1641903,-2.4098754,0.0,0.0,0.0,0.21007013,-0.12241498,0.38279682,0.057224274,0.0067710876,0.06811142,4,80.80334,-1.2510229
45.585148,75.61868,46.03528,-1,-1,1,0.00010305697,-0.0012055677,-0.0046893735,0.0064226454,-0.09812045,-0.3446013,90.222755,136.48067,58.07774,1.304873,-1.1961472,-0.7084058,-1.5960922,0.76228416,2.7903342,0.0,0.0,0.0,-0.2615306,4.438331,-0.28252918,-0.027748108,0.01965332,0.038360596,1,42.18895,-1.5963839
63.829487,29.428207,41.40643,1,-1,1,0.0008663444,-0.004738397,-0.022033898,0.07125984,-0.32163036,-1.602781,95.61914,30.438387,130.23087,0.96066785,0.26125145,-1.8127313,-1.7993729,1.2492577,-2.3632078,0.0,0.0,0.0,-0.028938813,-0.26353562,0.0,0.005171776,-0.020702362,-0.114806175,2,39.56875,0.47682604
105.93922,12.292452,70.52207,-1,-1,-1,0.07980896,0.013327291,0.014232134,1.2069862,0.66561425,1.0986762,562.50745,26.94306,153.8041,-2.3536983,-1.4212419,-1.4156344,2.9294758,-2.190035,-2.800139,0.0,0.0,0.0,3.6018848,0.624181,-0.6338009,-1.33107,-0.004213333,0.04340172,3,20.101757,-1.4040964
42.454136,41.849606,23.250488,1,-1,-1,-0.011429311,0.39440036,-0.0016489897,-0.6188533,10.499711,-0.0841934,49.73991,73.321655,62.220863,-0.577788,1.1602209,1.6406187,-0.42105275,-2.416876,0.79212135,0.0,5.759692,1.2289126,-0.5008484,5.323473,0.0738392,0.033528328,-0.23773193,-0.0026435852,1,87.85638,-2.0809083
144.8439,48.26812,66.48719,1,-1,1,-0.003731064,0.0062902104,-0.008174523,-0.23998293,0.31087705,-0.6564682,145.29712,66.56476,67.72393,0.07908608,0.84531075,-0.19257495,-0.96012324,-1.7896318,1.685449,0.0,0.0,0.0,1.0601265,-0.18596865,0.0,-0.008132935,0.033302307,-0.008674622,0,142.89398,1.9402364
29.881933,12.481991,11.836503,1,1,-1,-0.002164593,-0.046967193,0.00074464857,-0.12315823,-1.8899015,0.034589387,31.63101,15.2511,11.921145,-0.34050143,-0.6543679,-0.1195197,-0.574835,-1.9430199,-2.746222,0.0,0.0,0.0,0.98356384,0.07938562,0.69363475,0.05105591,0.014678955,-0.0023498535,1,62.056957,1.7947984
71.35351,41.81186,36.78651,-1,1,1,-0.013213918,-0.0045373263,-0.004760516,-1.0162557,-0.25451675,-0.33270687,79.118904,42.92352,61.183765,0.46240944,0.23008798,1.096017,-1.6717975,0.015986238,2.3579252,0.0,0.0,4.6839895,-0.92913795,2.0983524,0.51351255,0.08172035,0.0111198425,-0.03886223,6,30.325212,3.065724
109.64716,92.48126,56.807915,1,-1,1,-0.01104002,-0.014182876,-0.018185282,-0.5235826,-1.0659034,-0.65990233,119.44174,305.92487,186.55135,0.41959265,1.865809,1.8581451,1.6467377,-0.20649181,0.67592883,0.0,0.0,0.0,2.9215307,-0.7967881,-0.58318985,-0.03778076,0.079761505,0.002937317,3,100.869484,2.6717741
64.50357,13.652604,9.514789,1,-1,1,0.008481923,-0.014818318,-0.09579978,0.62052864,-0.6796088,-2.3582292,126.01705,29.18275,21.304981,1.2897712,-1.3929479,-1.4451721,0.6063813,-1.6252255,-2.3100412,0.0,0.0,1.043814,-0.8757925,0.5707117,5.9102545,-0.0074043274,0.029449463,23.403793,1,83.13625,-2.7455854
51.842236,27.185787,31.265957,-1,1,1,-0.017817708,0.005105812,0.0002582477,-0.926954,0.2800938,0.010054818,234.13606,126.65096,72.40163,-2.1883562,-2.2201648,-1.4825785,-0.53868574,2.5495014,0.3113621,0.0,0.0,0.0,0.742507,2.8295217,0.518056,-0.017150879,0.08293915,-0.14649582,0,86.2088,3.1274703
9.05916,56.05807,39.062344,-1,-1,1,0.032009535,-0.008381187,0.0010729613,0.70413804,-0.655034,0.05712602,24.014807,145.83319,70.58759,-1.6304011,1.6100484,1.1976063,0.6776344,0.4188654,-2.3668413,0.0,0.0,0.0,0.6784214,-0.5250593,-1.1172115,0.048286438,0.015182495,-0.012001038,3,44.04286,0.21773532
41.088047,25.479448,51.197895,1,1,-1,0.0105900755,-0.012769281,-0.004080994,0.8338726,-0.83063227,-0.32264355,46.44014,82.914856,51.74037,-0.5050202,1.8485978,-0.1454301,-1.9479728,-2.829631,1.8769778,0.0,2.603577,0.0,-0.6722142,-0.28239685,1.8140998,0.03989172,0.034694195,-0.059555054,1,65.712975,-0.5869716
16.731676,14.376582,7.903556,1,-1,-1,0.010919661,-0.01486911,0.003809054,0.47851974,-0.751955,0.22245733,17.022669,14.458505,11.839952,0.18623407,0.10670476,0.9606275,0.5679353,1.0036287,0.18045592,0.0,0.0,0.0,1.1955059,0.613387,-0.51274693,-0.13762617,0.05614662,0.08853388,1,40.379635,-2.6740751
46.271996,52.248398,19.478447,-1,1,1,0.03194246,-0.021831175,0.029433848,2.2243302,-1.6767638,1.5508379,134.27934,93.2056,20.07476,1.7274292,1.1820782,-0.2467589,-0.20445773,-2.3557003,1.2942418,0.0,0.0,0.0,0.054474,0.91015536,-0.53890705,0.0038719177,0.019773483,0.010154724,0,47.287445,1.4333622
19.507048,11.030366,30.314213,1,-1,1,0.011810602,0.0078011863,-0.010498499,0.6058587,0.34626728,-0.7371024,21.672718,14.856762,31.2985,-0.466957,-0.81056935,-0.25412393,2.4092004,1.7812996,2.8417597,0.0,0.0,0.0,0.001736908,-0.1718393,-0.09008789,-0.0015335083,0.08028412,0.026935577,2,88.06468,-0.6399632
118.68822,36.21851,33.408535,1,-1,-1,0.011241501,0.006259431,0.004057762,0.83302784,0.44513813,0.23130904,385.86526,40.95209,44.183674,1.8475963,0.5058527,0.7829964,-1.5221937,-1.5785763,1.752903,0.0,1.2157233,0.0,-1.4248291,-0.1648216,-0.378062,0.0500412,0.002090454,-0.03853607,3,94.82323,3.1269362
22.493914,55.451653,42.60893,1,1,-1,-0.0069334153,-0.002650656,0.0058902595,-0.35708237,-0.21698722,0.43344086,22.504028,60.162003,95.871124,-0.029987223,0.4093103,1.4505858,-1.0428479,1.3300006,-0.8995538,0.0,0.0,0.0,-0.10502664,-0.10430841,-0.10430841,0.03711462,-0.05052924,0.004595518,0,50.807693,-3.0289667
213.35417,12.065616,224.50914,1,1,-1,1.9148101e-05,0.009223397,0.011170679,0.0010098289,0.55457896,0.97071505,309.29126,29.783997,365.56213,-0.91596794,-1.5529413,-1.0692834,2.2188354,1.0842698,-0.78998774,0.0,0.0,0.0,3.029029,-0.31992182,-0.77481055,0.037615776,0.007586479,-0.0063381195,3,86.17131,1.9010397
334.3029,40.53581,21.568516,1,-1,-1,-0.011738892,0.01138183,0.0016177424,-0.70456916,0.6767505,0.088776305,636.07245,40.684677,25.66714,1.258855,-0.08567739,0.6071196,0.25140232,1.0644597,1.1071889,0.0,0.0,0.0,2.099305,0.79929113,0.50396025,-0.0030708313,0.0012207031,-0.15194511,3,51.84366,-2.4811294
236.83925,60.755455,32.23068,1,-1,1,-0.00656426,-0.026122484,0.0007944154,-0.25241318,-1.2606745,0.06143101,461.23572,67.65109,32.302032,-1.2860801,-0.47204667,-0.06652827,-2.9355097,-0.66493875,-2.5612667,0.0,0.0,0.0,0.6991923,1.5859623,-0.24226278,0.10639858,-0.050278425,0.053816795,1,163.5265,3.0340507
13.122053,13.292465,272.42227,1,-1,-1,0.060729876,0.040001936,0.001282539,2.4574378,1.3924494,0.11593261,67.30395,27.196682,802.8363,-2.3184304,-1.3431305,1.7438303,1.1993817,0.2885688,3.0981622,0.0,0.0,0.0,-0.041744903,1.382023,-0.1987796,0.13397026,-0.105451584,-0.02619934,1,38.52013,2.0322511
11.222511,25.980612,41.909313,1,1,-1,0.026601985,-0.010100189,-0.0065133283,0.578397,-0.6105985,-0.4812063,55.015602,35.179855,53.64555,2.2722733,-0.8184784,0.7319323,2.3321242,1.85185,-1.9610038,0.0,0.0,0.0,1.6117232,-1.2430964,-0.15484339,-0.14102173,0.030601501,-0.030784607,3,175.5583,0.5849593
56.140835,40.019962,13.979869,-1,1,1,-0.004328102,0.0037291304,-0.0056311744,-0.3159748,0.24981247,-0.24399015,62.773045,42.528694,24.93625,0.48141423,0.35225797,1.1819651,1.6677834,-1.8676367,-2.158414,0.0,0.0,0.0,0.5694557,1.461047,2.231526,-0.069480896,-0.039016724,-0.055770874,2,78.21388,-0.22013792
36.617947,28.397205,29.701078,1,-1,-1,-0.038476314,0.00060252834,0.082295254,-1.369772,0.03464135,1.0240943,64.16655,70.400154,69.46264,-1.1604278,-1.557642,-1.49355,3.0309794,3.1032588,2.98744,0.0,3.9829504,18.012434,2.873577,13.362822,24.685648,-0.002090454,-0.059654236,-0.019176483,2,17.405527,0.70112693
72.957344,25.140482,43.593998,1,-1,1,-0.028737139,-0.010882436,-0.0034915651,-1.1892849,-0.11844784,-0.2598278,150.59666,95.79568,79.10588,1.3532407,2.0132043,1.2026112,-1.4104918,2.3363616,-2.3099408,0.0,0.0,0.0,-0.11105383,0.2839726,0.25111017,-0.07644653,-0.013404846,-0.054593086,1,9.794823,2.4173071
49.736088,35.2144,40.07764,-1,-1,1,0.011908628,-0.006388151,-0.005837418,0.94811285,-0.48439342,-0.48582935,55.987743,41.115448,40.19186,-0.49627864,0.57112074,0.075434074,-1.348333,2.7861829,2.8112025,0.0,0.0,0.0,2.3432653,0.20492452,-0.33370927,-0.044086456,0.10363388,0.07133484,1,90.17566,0.6936439
35.70232,48.469162,39.798588,-1,-1,1,-0.014756866,0.0013559014,0.0139454715,-0.8701314,0.1101317,0.88616854,105.479,51.626694,39.928314,-1.7464857,0.35902014,-0.080676004,-2.9941466,-1.3808787,1.6442953,0.0,0.0,3.4443357,-0.29183027,-0.8965935,1.9279912,0.06400919,0.06571531,0.012985468,0,28.89544,0.25645873
33.783154,22.441263,8.576094,1,1,-1,-0.032124408,0.009703671,-0.02559787,-1.4925293,0.26420537,-1.0860567,52.437767,26.798412,15.726,-1.0077096,-0.613484,-1.2151301,-2.8759506,-2.4968436,-2.5525148,0.0,0.0,0.0,-1.9479786,2.9504519,0.89047325,-0.034217834,0.02897644,-0.049980164,2,50.653698,1.3750712
17.41933,61.45722,28.488533,-1,1,-1,-0.0064511923,0.004723489,0.01334402,-0.3959015,0.36724657,0.93688154,22.884735,87.67134,104.500015,0.77278227,0.89359564,1.9737118,1.4193041,2.185773,-1.6348993,0.0,0.0,0.0,-0.23030847,0.51672375,-0.025301391,-0.04323578,0.07936859,-0.07552338,2,61.60112,-2.9600174
38.845604,13.650186,52.695457,1,-1,-1,-0.018667722,0.051965263,0.018379806,-1.1618379,1.2755728,1.4255713,98.028534,25.728859,62.90076,1.5770168,1.2477801,-0.61272687,0.32102618,2.9975483,-1.031331,0.0,0.0,0.0,3.4768913,-0.06949982,0.007881103,-0.0913167,-0.28009796,0.048523426,2,48.952938,1.2714617
222.9484,32.31186,26.652391,1,-1,1,0.017340207,-0.0059429766,-0.025086239,1.3535565,-0.40536094,-1.1478119,277.43433,38.871124,62.985516,-0.68561745,-0.6268649,-1.5050638,0.6284542,1.8166033,1.7488067,0.0,0.0,0.0,-0.52418107,-0.28613976,-0.62874436,0.017979622,-0.047211647,-0.0061101913,3,390.91455,0.87905335
12.999376,15.082468,31.044678,-1,1,1,-0.010675324,0.007718956,-0.012693101,-0.5134024,0.40675104,-0.9112975,13.2853155,36.101917,34.765156,0.20936213,1.5191572,-0.48480442,2.896299,-2.7582598,2.7768562,0.0,1.3135623,0.0,-1.0861006,1.3922256,0.20939636,-0.09548569,-0.0015239716,-0.02604866,1,60.189583,-0.38588765
61.814262,23.823153,32.211124,1,1,-1,0.015946317,0.004982359,0.011594629,1.2554411,0.3478788,0.82137847,88.62534,27.559649,42.86362,0.9006318,-0.55298877,-0.7923779,-1.8094596,-0.82200366,-2.4482732,0.0,0.0,0.0,2.37603,-0.44311354,0.84179235,-0.026477814,-0.054031372,-0.07218552,2,120.21904,0.94402087
70.70567,30.280807,95.6925,1,-1,1,0.00580364,0.015902648,-0.01496,0.38351604,1.1797255,-1.1428461,141.98503,33.319256,240.81203,1.3216298,0.44430277,1.5739806,-2.6443474,2.5586443,1.2366115,1.0538567,0.0,0.0,-0.44590986,-0.7567346,0.6467789,-0.018350601,-0.040245056,-0.0002670288,2,23.89636,-2.5449
156.10092,107.40521,67.33862,1,-1,1,-0.019701866,0.040213864,-0.00047817614,-1.4625218,2.8110528,-0.037250914,230.7785,386.7702,251.49228,-0.9428417,1.9545075,1.9924,1.1503702,-2.3747723,-1.2326211,0.0,0.0,0.0,-0.657096,-0.17902146,-0.17902146,-0.06506729,-0.10549164,-0.015750885,0,16.320417,-0.99791926
69.664314,62.068966,57.890034,1,-1,1,0.0035643615,0.009631954,-0.009373615,0.27339932,0.7417489,-0.6924174,202.66888,116.16798,291.42255,-1.730092,-1.2394285,-2.2993617,2.1947503,-2.0240607,-0.9887896,0.0,0.0,0.0,0.7079575,-0.5211839,-0.6075239,0.0025007725,0.047275066,-0.042503357,0,72.10438,1.095863
11.700363,46.9313,36.88325,1,1,-1,-0.16212636,0.014128166,-0.014991177,-5.1678896,1.1145355,-0.93501127,15.451449,52.68142,49.032333,0.78076166,-0.49009502,0.79087883,2.0741003,2.13315,-0.0076255547,0.0,0.0,0.0,0.3389076,-0.09185077,1.008208,0.23068142,-0.011137009,-0.033800125,1,51.652782,-2.0809672
32.743927,82.74461,25.733784,1,-1,-1,0.03633559,-0.007258462,0.008154421,2.8395612,-0.5781088,0.52237165,97.81676,342.38757,117.62323,-1.7582546,-2.0983999,2.2006416,0.60242766,2.7255116,-1.199782,0.0,0.0,0.0,0.64066625,-0.516885,1.309783,0.04169655,0.0121593475,0.051748276,2,50.120327,-0.6104449
33.961792,52.45598,17.791407,1,-1,1,0.0010903239,0.02024041,0.008148368,0.07938615,1.4933968,0.4646545,55.87548,53.682396,62.319897,1.08238,-0.21581219,1.9256829,3.0921025,-1.601627,0.9861009,0.0,0.0,0.0,-0.99204934,-1.1269155,-0.3316635,0.06550026,-0.0160923,-0.015703201,5,133.90938,1.409542
138.83629,28.097723,107.53856,1,-1,1,-0.0039056935,-0.01769406,-0.009920253,-0.28327543,-0.9052119,-0.7576595,596.8533,151.76724,132.64166,2.1377127,2.3711255,0.67063755,-0.14056121,-1.7598959,-0.8296094,0.0,1.9068501,1.6671166,-0.5066889,-0.7507948,-0.4154414,0.007297516,0.01686287,-0.04512596,8,69.364235,2.440375
35.133224,34.92003,10.255381,1,1,-1,0.01861048,-0.0125575885,0.023316134,0.636082,-0.5137226,0.8380082,91.57549,64.31054,21.762733,1.6121511,-1.2202865,1.3847353,1.2786442,-0.77446437,-1.5277395,0.0,0.0,1.4228722,-0.34203973,2.4154143,-0.0038181762,-0.021018982,0.018333435,-0.0024871826,2,180.14897,-0.7388155
72.40147,116.91119,41.798534,1,-1,1,-0.005627984,-0.0001545511,0.00019642388,-0.44498792,-0.011925036,0.01546536,124.501816,119.22917,42.904224,-1.1373659,-0.19880286,0.22949485,1.194709,-2.5128365,-1.2324889,0.0,0.0,0.0,0.10152313,1.7239214,-0.60060084,0.051836967,0.04883814,0.003616333,0,73.15203,-2.1621509
89.240814,73.73677,31.145979,-1,1,1,-0.014035689,-0.00024941977,0.0073459963,-0.94414246,-0.017709803,0.43574527,98.98916,87.09575,35.904995,0.46325716,0.5932124,0.5459985,0.4540205,1.0604588,-1.9619293,0.0,0.0,0.0,1.5505998,1.8665311,1.4917793,-0.081674695,-0.023046046,0.017382234,2,68.06493,-2.6832235
29.899195,28.349852,141.62914,-1,1,-1,0.014570537,0.002466206,-0.0037052166,1.0386623,0.16683578,-0.31350166,74.611786,31.325,431.64682,1.5648079,0.45420742,1.7794718,-0.14013703,1.1732517,1.0958008,0.0,2.3097675,0.0,-0.28470334,-0.8502028,1.2219139,0.008296013,-0.016788006,-0.064114094,3,24.886538,-1.3599572
24.9227,19.67764,109.94924,1,1,-1,-0.0090912385,-0.016395748,-0.017414534,-0.49209285,-0.95473546,-1.4174298,48.758118,29.992805,142.80032,1.2913958,0.98375994,0.754967,2.5417151,0.07140213,2.7360327,0.0,0.0,0.0,-0.7280941,0.71642035,-0.6923498,-0.01586914,-0.0450325,0.0006713867,3,67.6393,-1.1198184
19.529783,235.17206,41.552994,-1,-1,1,-0.00032932512,0.020843362,0.023395536,-0.018759185,1.7939668,1.8007342,54.842003,263.1744,43.4843,1.6923337,0.48328233,-0.30370876,3.0594,1.3064779,1.7608291,0.0,0.0,0.0,0.05117169,-0.4046034,-0.4046034,-0.078810215,-0.01080513,0.012965679,3,10.135592,-1.3180146
18.195267,46.790653,69.66188,1,-1,1,0.012753319,-0.006080873,0.0010163762,0.6431583,-0.48424238,0.077658676,21.083914,49.575485,70.62217,0.5562853,0.34331706,-0.16584483,1.2320906,-1.6643915,3.0552456,0.0,0.0,0.0,1.3762562,1.770908,-1.4910865,-0.053466797,-0.025417328,-0.049655914,4,55.024242,2.312832
37.287415,33.795406,9.447825,1,-1,-1,0.0144439805,0.014125333,0.06555916,1.0609524,0.99941146,2.872926,43.09006,37.775013,9.474966,-0.5508953,-0.48065522,-0.07578062,0.018527618,-0.14331585,-0.6775412,32.010933,35.038673,0.0,32.311214,37.411125,1.7163793,0.0019035339,0.022583008,-0.047157288,3,102.23106,-0.8604562
70.05458,30.429817,47.894066,1,-1,1,-0.001994088,0.02161222,0.02537498,-0.112947814,0.9900003,2.0311887,76.31272,39.885384,49.063778,-0.41960248,0.7692262,0.22055271,0.7187995,2.5877888,-2.6801834,0.0,0.0,0.0,1.7216434,0.57347876,0.54048765,0.043361187,0.013950825,0.05487728,2,26.36753,-3.1149108
46.941086,8.307253,20.870893,1,-1,-1,-0.006497181,0.0002395789,0.013923004,-0.3483837,0.010899766,0.8911445,92.36299,8.426726,123.93588,1.2980679,0.16939609,2.4673893,-1.4993821,-0.9995653,-2.7371013,0.0,0.0,0.0,0.94522166,1.2244292,0.19411014,0.002029419,0.031410217,-0.13868332,0,40.76934,0.18147916
30.732426,18.011147,35.97858,-1,1,-1,0.006611484,-0.0061757695,0.019758197,0.41401634,-0.3662296,1.3910619,37.670155,39.218853,157.34703,0.6598933,-1.4138441,-2.1553419,-2.3983862,1.459144,-0.5171457,0.0,0.0,0.0,-0.5928677,-0.7589008,-0.29101363,-0.011623383,0.064891815,0.012577057,0,25.306807,1.9954293
11.998592,23.585485,39.12993,1,-1,1,-0.012698206,0.0089931935,0.013120095,-0.8431243,0.54421854,0.94604915,12.12841,76.14776,41.130913,-0.14670867,-1.8402947,-0.31844458,-3.0006254,-0.5977181,0.21389607,0.0,0.0,0.0,1.335119,0.45037767,0.24930738,-0.06359863,-0.03359604,0.0026550293,0,91.818695,2.9604416
118.52649,37.18524,89.62541,-1,1,-1,-0.0005633453,-0.005212239,-0.0069015278,-0.038467053,-0.35770693,-0.5823597,136.12213,71.93993,90.71241,0.5383661,-1.278369,0.15558343,-1.0446839,2.053579,2.2258651,0.0,0.0,0.0,-0.25891602,0.9507191,-0.14563867,0.041545868,-0.0002822876,-0.047042847,0,49.287918,-1.0382748
61.81745,23.967514,40.063095,1,-1,1,-0.025270302,-0.0044005206,0.010048007,-1.4424726,-0.25779453,0.77944916,65.865,25.008577,124.54792,0.3599264,-0.29368547,1.8004485,-2.0214942,0.7609865,0.6065247,0.0,3.8766751,0.0,-0.7186958,0.81214994,-0.2566587,-0.05232525,0.06235504,0.04722309,0,30.484406,2.8254952
70.66081,50.880287,47.2393,1,1,-1,0.014743161,-0.0121559575,0.026538314,0.53821397,-0.42939708,1.7584219,378.3837,292.42004,67.20386,2.3623302,2.4342067,0.8897365,2.2168005,1.583877,2.5264318,0.0,0.0,0.0,1.0581094,-0.33408913,0.38599712,0.21236801,-0.03778076,-0.026470184,4,30.316399,-2.4775894
66.6731,33.9413,29.410912,-1,1,1,-0.008851648,-0.0026279406,-0.023244282,-0.50841135,-0.14739792,-1.1847456,274.17322,121.48729,39.027843,2.0919826,1.9482135,0.7881277,0.41292986,3.0431182,2.1745636,0.0,0.0,0.0,-0.5176727,0.27391723,1.3756816,-0.029468536,-0.0017318726,-0.059249878,0,51.750916,-1.7770014
58.227657,27.789062,65.03748,-1,-1,1,-0.012538487,-0.0038934182,-0.009025692,-0.9853254,-0.27153727,-0.7111137,89.11222,59.96861,68.37335,-0.98914164,1.4037161,0.31892854,0.16491297,-0.36596367,1.7891881,0.0,0.0,0.0,0.2250052,1.0574287,1.0044024,0.021728516,-0.023426056,-0.013648987,1,50.486313,-2.0711648
24.006836,136.42099,65.110535,-1,1,-1,0.027709754,0.016115135,-0.0010424812,1.6654087,1.3443391,-0.087310255,62.88869,311.95087,282.49707,1.6175737,1.4685897,2.1471758,2.9388726,2.1940424,1.4725169,0.0,0.0,0.0,0.7271294,0.10682757,0.54539883,0.0058937073,0.015862465,0.049077034,4,5.612759,-0.5840669
27.514956,36.376812,90.29958,1,1,-1,-0.0045018657,-0.03147854,-0.0075898203,-0.31686145,-1.9331203,-0.6177428,27.727533,83.895966,98.380226,-0.12416703,-1.4780821,-0.41995883,2.9426634,-2.9282587,-1.1449424,0.0,0.0,0.0,0.026894104,-0.5929218,-0.5929218,0.045944214,0.040222168,-0.037010193,2,92.87685,0.94615996
109.92791,21.016287,177.90703,-1,1,-1,0.0020110602,0.0017151542,0.01038816,0.1649294,0.09889249,0.8478476,115.803665,37.427654,207.78206,-0.32551825,-1.180037,-0.57170755,2.6631398,-0.06250165,-1.5047795,0.0,2.7882442,0.0,-1.26439,-1.29268,2.6923091,-0.08935547,-0.024414062,-0.074295044,2,30.86132,-0.060741972
63.487934,71.566505,16.446337,-1,-1,1,0.010573779,0.011915488,0.020058865,0.6231883,0.78278494,1.1992245,196.07088,71.60697,16.78304,1.7934667,0.033625934,-0.20200697,-0.05923519,3.0554616,1.3957355,0.0,0.0,1.1695513,1.626115,0.6299097,0.40315706,0.08814621,0.08421326,-0.08735275,4,126.814384,-2.756527
38.163498,58.569557,51.6693,1,1,-1,-0.0145774875,-0.005941136,0.025538046,-1.1105025,-0.40099806,1.8772728,48.30176,143.92657,108.665924,0.7136623,-1.5479982,1.3745381,1.8341252,2.6494136,-0.4868283,0.0,0.0,0.0,-0.9180342,1.1608509,-0.30010206,0.05161476,-0.048591614,0.039600372,2,125.3097,-1.2631519
33.874943,39.342476,19.88632,1,-1,1,-0.00022799287,-0.0023812808,-0.02385491,-0.017956667,-0.1838486,-1.2412822,36.00448,74.63283,61.258644,-0.35273895,1.2553381,1.7907659,1.0249472,1.4007256,-2.038291,0.0,0.0,1.1602025,0.004525757,-6.4697265e-06,-0.34920233,0.072639465,-0.09677887,-0.012874603,1,32.63483,-2.3908355
51.375973,28.425993,14.245991,1,1,-1,-0.016361287,-0.0061421287,0.034741048,-0.9497012,-0.3576167,1.9690174,100.02134,68.14006,21.091072,-1.2857134,-1.520751,0.94476664,-2.7631989,-0.028091097,1.5560389,0.0,0.0,0.0,-0.9664883,2.5978599,-0.3890011,0.031368256,-0.044015884,0.02357483,1,28.9888,-2.1284423
59.33254,35.868114,78.15667,1,-1,1,0.0016941101,0.04228684,0.00044549702,0.08207952,2.904644,0.0366772,124.74674,45.33164,78.156975,1.3742126,0.7113271,-0.0024456247,-2.8809726,1.5485859,-0.30951408,2.3500197,0.0,0.0,4.7428627,0.3277115,0.33016792,-0.006214142,-0.08638382,0.072250366,1,49.667645,1.5926602
40.701546,25.038012,20.334139,-1,1,1,-0.0015245782,0.0040389076,-0.01945133,-0.084049195,0.26075447,-1.344494,116.00403,46.017044,93.67817,-1.7082032,-1.2178487,-2.2087176,2.529509,-2.4635618,0.1596754,0.0,0.0,0.0,-1.1284858,-0.09521155,-0.31508932,0.05260086,-0.11382294,0.003829956,0,25.247295,-2.4735024
70.42769,46.322453,33.8274,1,-1,-1,-0.0021084766,-0.0011257193,0.044207707,-0.090818055,-0.065656744,1.3261203,149.17195,163.49103,137.15442,-1.3825996,1.9335765,-2.077417,-0.28979492,2.574892,-2.4151108,0.0,0.0,0.0,-0.4721327,3.4216173,-0.1702763,-0.031665802,-0.020999908,0.0018501282,1,27.006018,0.45802578
153.48058,104.32716,91.76694,-1,-1,1,-0.012326646,-0.004209754,-0.01300161,-0.94060564,-0.361719,-1.0792955,205.31154,122.28966,93.29406,0.8003025,0.578703,-0.18217961,1.3871298,0.35362485,0.697007,0.0,5.4688916,0.0,-0.4854408,1.9902104,2.5803115,-0.01777649,0.012052536,0.013576508,1,40.295288,-2.05405
33.62455,19.089558,7.4925575,1,1,-1,0.0026720283,0.029620126,-0.020044724,0.15272543,1.5530362,-0.603467,33.681835,26.83548,11.443089,-0.058363214,0.8728765,0.98641783,-2.5364647,-0.44949877,0.3033923,0.0,0.0,0.0,-0.0882865,-0.48470515,1.1402113,-0.0016059875,-0.022388458,0.01833725,1,48.3607,1.0442771
71.559715,120.175835,19.275528,-1,-1,1,-0.025130015,-0.0031161096,-0.015942099,-1.6044595,-0.24884889,-0.9719317,74.15109,332.4028,70.747375,0.26831427,1.6761324,1.9743282,1.9524406,-2.8333826,0.9742193,0.0,0.0,0.0,1.8206245,0.23533487,-0.20778811,0.06869888,0.028621674,-0.005504608,4,40.29903,1.4477055
40.90983,31.57684,19.773655,-1,-1,1,-0.015709275,-0.0004468185,-0.0002825574,-1.0325361,-0.030889133,-0.017234214,47.74077,74.97417,106.431305,0.5701319,-1.5102404,-2.3675528,1.6146777,-0.14189628,-2.8258336,0.0,0.0,0.0,-0.09516153,0.45315593,0.037231263,0.033581734,0.011281967,-0.00603199,2,41.314922,1.8497655
59.503635,36.78764,31.263262,-1,1,-1,0.013112625,-0.004109195,0.0100696115,0.7643156,-0.31258002,0.46517953,60.46849,37.081482,80.10778,-0.1798412,0.12630853,-1.5936204,0.45327923,3.1386487,1.5194317,0.0,0.0,0.0,0.274155,0.22479697,-0.09092519,-0.05457115,0.075798035,0.01951027,3,50.55673,-2.2242424
91.204414,16.746002,28.423485,1,-1,-1,-0.020757543,-0.021380924,-0.0041370606,-1.5902411,-0.92534995,-0.26820564,137.05971,17.802277,108.030106,-0.9649011,-0.35328674,-2.0105672,-0.6733761,0.05459174,0.8712453,0.0,0.0,0.0,2.8586206,3.963085,-0.32771984,-0.039030075,0.0295372,0.022946358,0,152.77733,2.875208
177.48976,68.3377,28.716034,-1,-1,1,-0.0013179164,-0.0002780292,-0.0030187347,-0.093051344,-0.019052045,-0.14100757,345.08932,216.1733,76.814575,-1.2841716,-1.8187903,-1.64016,-1.2660968,1.9036558,-1.1818063,0.0,0.0,0.0,2.6593308,0.46529698,1.8364401,-0.01796341,0.027694702,0.056186676,3,68.26638,-0.75287354
81.98032,29.982136,10.916795,-1,1,1,-0.009829681,-0.03209197,-0.072387025,-0.73970234,-1.5807077,-2.66214,85.97942,54.12185,65.161224,-0.31109408,-1.1963357,-2.472616,0.81853825,2.805148,2.1588368,0.0,4.130421,0.0,0.03883667,0.044080995,-0.46940833,-0.037366867,0.0035934448,1.1695919,0,81.052,-1.9104891
